student,rater,style,org,conv,sent_form
931,18,2,3,3,3
931,19,3,3,4,4
931,20,4,4,4,4
931,21,2,2,4,4
935,1,3,3,4,4
935,2,4,3,4,4
935,3,3,3,4,3
935,4,4,3,4,4
935,5,4,3,4,3
935,6,3,3,4,4
935,7,3,3,3,4
935,8,3,3,4,4
935,9,3,3,3,3
935,10,3,3,4,4
935,11,3,3,3,4
935,12,3,3,3,3
935,13,4,3,3,3
935,14,3,3,4,4
935,15,3,3,3,4
935,16,3,3,4,3
935,17,3,3,4,3
935,18,3,3,4,4
935,19,3,3,3,4
935,20,3,3,4,4
935,21,3,3,4,4
939,1,3,2,2,2
939,2,3,2,2,2
939,3,2,2,2,2
939,4,2,2,2,2
939,5,3,2,3,3
939,6,2,2,2,2
939,7,3,3,3,4
939,8,2,2,2,2
939,9,2,2,3,3
939,10,2,2,2,2
939,11,3,3,3,3
939,12,2,3,2,3
939,13,2,2,2,2
939,14,3,2,3,3
939,15,2,3,3,3
939,16,2,2,2,2
939,17,3,2,3,3
939,18,2,2,2,2
939,19,2,1,2,3
939,20,2,1,1,2
939,21,3,2,3,4
944,1,3,3,3,3
944,2,2,2,2,3
944,3,3,3,4,4
944,4,3,3,3,3
944,5,3,3,4,4
944,6,3,3,3,3
944,7,3,3,3,3
944,8,2,2,3,3
944,9,2,2,3,3
944,10,3,3,3,3
944,11,3,3,4,4
944,12,3,3,3,3
944,13,2,2,2,3
944,14,3,4,4,3
944,15,3,3,3,4
944,16,2,2,2,3
944,17,2,2,3,3
944,18,2,3,3,3
944,19,3,3,3,3
944,20,3,3,3,4
944,21,2,3,3,3
948,1,2,2,2,2
948,2,2,2,2,2
948,3,2,2,3,3
948,4,1,1,2,2
948,5,2,3,2,3
948,6,2,2,2,3
948,7,1,2,2,2
948,8,1,2,2,2
948,9,1,1,2,2
948,10,1,2,2,3
948,11,2,2,2,2
948,12,1,2,2,2
948,13,2,2,2,2
948,14,2,2,2,2
948,15,2,3,3,2
948,16,2,2,2,2
948,17,1,1,2,2
948,18,2,2,2,3
948,19,2,2,2,3
948,20,2,2,3,3
948,21,2,2,2,2
952,1,1,2,2,1
952,2,1,1,1,1
952,3,2,2,2,2
952,4,2,2,2,1
952,5,2,1,2,1
952,6,2,2,2,1
952,7,2,3,2,2
952,8,1,1,2,1
952,9,1,1,1,1
952,10,2,1,2,2
952,11,1,1,2,2
952,12,1,2,2,1
952,13,2,2,2,2
952,14,1,1,1,1
952,15,2,3,2,3
952,16,2,1,2,1
952,17,2,2,2,2
952,18,1,1,1,1
952,19,1,1,1,2
952,20,2,1,1,2
952,21,1,1,1,2
956,1,3,2,3,2
956,2,3,2,3,3
956,3,3,3,3,3
956,4,2,2,2,2
956,5,2,3,3,3
956,6,3,3,3,2
956,7,3,3,3,3
956,8,2,2,3,3
956,9,2,2,2,2
956,10,3,3,3,3
956,11,2,3,2,3
956,12,3,3,3,3
956,13,2,2,2,2
956,14,2,2,2,2
956,15,2,3,2,3
956,16,2,2,3,2
956,17,2,2,3,3
956,18,2,2,3,3
956,19,2,2,3,3
956,20,2,1,2,2
956,21,2,1,3,3
960,1,3,3,3,4
960,2,3,2,3,4
960,3,3,3,4,3
960,4,3,4,4,4
960,5,3,4,4,4
960,6,3,3,4,4
960,7,3,4,4,4
960,8,3,3,4,4
960,9,3,3,3,4
960,10,3,4,4,4
960,11,3,3,3,3
960,12,3,3,3,3
960,13,3,3,3,3
960,14,3,3,4,4
960,15,3,3,3,3
960,16,2,3,3,3
960,17,3,3,4,4
960,18,3,3,3,3
960,19,3,4,4,3
960,20,3,3,3,4
960,21,3,4,4,4
965,1,1,1,2,1
965,2,2,2,2,1
965,3,2,1,1,1
965,4,1,1,1,1
965,5,2,2,1,1
965,6,2,2,2,2
965,7,2,3,2,3
965,8,2,2,2,2
965,9,1,1,1,1
965,10,2,1,2,2
965,11,2,2,2,2
965,12,3,2,1,2
965,13,2,2,2,2
965,14,1,1,1,1
965,15,2,2,2,1
965,16,2,1,1,2
965,17,1,2,2,2
965,18,1,1,2,2
965,19,2,1,2,1
965,20,1,1,1,2
965,21,2,1,2,2
969,1,1,1,1,1
969,2,1,1,1,1
969,3,1,2,2,2
969,4,2,2,2,2
969,5,1,1,1,1
969,6,1,1,2,1
969,7,2,2,1,2
969,8,1,1,1,1
969,9,1,1,1,1
969,10,1,1,1,1
969,11,1,1,1,1
969,12,1,1,2,1
969,13,2,2,1,1
969,14,1,1,1,1
969,15,1,1,1,1
969,16,2,1,2,1
969,17,1,1,1,1
969,18,1,1,2,1
969,19,1,2,2,1
969,20,1,2,2,2
969,21,1,1,2,2
973,1,2,3,3,3
973,2,3,3,3,3
973,3,2,2,3,3
973,4,3,3,3,3
973,5,2,2,3,3
973,6,3,3,3,4
973,7,3,3,3,4
973,8,3,2,4,4
973,9,1,2,3,3
973,10,2,2,3,3
973,11,3,3,3,3
973,12,2,3,3,3
973,13,3,3,3,4
973,14,2,2,2,3
973,15,2,3,3,4
973,16,2,2,2,3
973,17,2,2,3,3
973,18,2,2,3,4
973,19,2,2,2,3
973,20,3,2,2,3
973,21,2,3,4,4
977,1,4,4,4,4
977,2,3,4,4,4
977,3,3,3,4,4
977,4,4,4,4,4
977,5,4,3,3,4
977,6,4,4,4,4
977,7,4,4,4,4
977,8,3,3,4,4
977,9,3,3,3,4
977,10,4,4,4,4
977,11,3,3,3,3
977,12,4,3,4,4
977,13,4,3,3,3
977,14,4,3,4,4
977,15,4,3,3,4
977,16,3,4,3,4
977,17,3,3,4,4
977,18,4,3,4,4
977,19,3,4,3,4
977,20,4,4,4,4
977,21,4,4,4,4
981,1,4,4,4,4
981,2,4,4,4,4
981,3,3,4,3,4
981,4,4,4,3,4
981,5,4,4,3,4
981,6,4,4,4,4
981,7,4,4,4,4
981,8,4,3,4,4
981,9,3,3,3,4
981,10,4,3,3,4
981,11,4,4,4,4
981,12,4,4,4,4
981,13,4,4,3,4
981,14,3,3,4,4
981,15,4,4,3,4
981,16,3,3,3,4
981,17,4,4,4,4
981,18,4,4,3,4
981,19,4,4,4,4
981,20,4,4,4,4
981,21,4,4,3,4
986,1,2,2,3,3
986,2,2,2,3,3
986,3,3,3,3,3
986,4,2,2,2,3
986,5,2,2,3,3
986,6,2,2,3,3
986,7,2,2,3,3
986,8,1,1,2,2
986,9,2,2,3,3
986,10,3,2,3,3
986,11,2,2,2,3
986,12,2,2,3,3
986,13,2,2,3,3
986,14,2,2,3,3
986,15,2,1,3,3
986,16,2,2,2,3
986,17,2,2,3,3
986,18,2,2,3,3
986,19,2,2,3,3
986,20,2,2,3,3
986,21,2,2,3,3
990,1,2,2,2,3
990,2,2,1,2,3
990,3,2,2,2,3
990,4,2,2,2,3
990,5,2,1,2,2
990,6,3,2,2,3
990,7,3,3,2,3
990,8,2,2,2,3
990,9,2,2,2,3
990,10,3,2,2,3
990,11,2,2,2,3
990,12,3,2,2,3
990,13,2,2,2,2
990,14,1,1,2,2
990,15,2,2,2,3
990,16,2,1,1,2
990,17,2,2,2,3
990,18,3,2,2,2
990,19,2,1,2,3
990,20,2,2,2,3
990,21,3,2,2,3
994,1,2,2,2,2
994,2,2,2,2,2
994,3,2,2,2,2
994,4,1,1,2,2
994,5,2,1,2,2
994,6,1,2,2,2
994,7,2,2,2,2
994,8,1,1,2,2
994,9,1,1,2,2
994,10,1,1,2,2
994,11,2,2,2,2
994,12,2,2,2,2
994,13,2,2,2,2
994,14,2,2,1,2
994,15,2,2,2,3
994,16,1,1,2,2
994,17,2,2,2,2
994,18,2,2,2,2
994,19,2,2,2,3
994,20,2,2,2,2
994,21,2,2,2,2
998,1,1,2,2,2
998,2,1,2,2,2
998,3,2,2,2,2
998,4,2,2,3,3
998,5,1,2,2,1
998,6,2,2,2,2
998,7,2,2,2,2
998,8,2,2,2,2
998,9,1,2,2,2
998,10,2,2,3,3
998,11,2,2,2,2
998,12,2,2,2,3
998,13,1,2,2,2
998,14,1,1,2,1
998,15,2,2,3,2
998,16,2,2,3,3
998,17,1,1,2,2
998,18,1,1,2,2
998,19,2,2,3,2
998,20,1,2,2,3
998,21,1,2,2,2
1002,1,3,3,3,4
1002,2,3,3,3,4
1002,3,3,3,3,3
1002,4,3,3,3,3
1002,5,3,3,4,4
1002,6,3,3,3,3
1002,7,3,4,4,4
1002,8,4,3,4,4
1002,9,2,3,3,3
1002,10,2,3,4,4
1002,11,3,3,4,4
1002,12,3,4,4,4
1002,13,3,3,3,4
1002,14,3,2,4,4
1002,15,3,3,3,4
1002,16,3,3,3,3
1002,17,3,2,3,4
1002,18,2,2,3,3
1002,19,2,3,3,3
1002,20,3,2,3,4
1002,21,3,3,4,4
1007,1,2,2,2,3
1007,2,2,3,2,3
1007,3,2,2,2,2
1007,4,2,2,2,3
1007,5,3,2,2,3
1007,6,3,2,2,2
1007,7,2,2,2,2
1007,8,3,3,3,3
1007,9,2,2,2,2
1007,10,1,1,2,2
1007,11,2,2,2,2
1007,12,3,3,2,3
1007,13,4,3,2,3
1007,14,2,2,2,3
1007,15,2,3,2,2
1007,16,2,1,2,2
1007,17,2,1,2,2
1007,18,3,2,2,2
1007,19,2,2,3,2
1007,20,2,2,2,2
1007,21,2,3,2,3
1011,1,2,2,2,2
1011,2,2,2,3,3
1011,3,2,2,3,3
1011,4,2,2,2,2
1011,5,1,2,2,3
1011,6,2,2,2,2
1011,7,2,2,2,2
1011,8,3,2,2,3
1011,9,2,2,3,3
1011,10,2,2,2,2
1011,11,3,2,3,3
1011,12,2,3,3,2
1011,13,2,2,2,2
1011,14,3,2,3,3
1011,15,3,3,3,3
1011,16,2,2,2,2
1011,17,3,2,3,3
1011,18,1,1,1,2
1011,19,2,2,2,3
1011,20,2,2,2,2
1011,21,3,2,2,3
1015,1,2,2,2,2
1015,2,2,2,2,2
1015,3,2,2,2,2
1015,4,2,2,3,3
1015,5,1,2,3,3
1015,6,2,3,2,3
1015,7,2,3,3,3
1015,8,1,2,3,3
1015,9,2,3,3,3
1015,10,2,2,3,2
1015,11,2,2,2,3
1015,12,2,2,2,2
1015,13,3,3,2,3
1015,14,2,2,3,2
1015,15,2,2,3,2
1015,16,1,2,3,1
1015,17,2,2,3,2
1015,18,2,3,2,2
1015,19,2,2,3,3
1015,20,2,2,3,3
1015,21,2,2,3,4
1019,1,3,3,2,3
1019,2,3,3,3,3
1019,3,4,4,3,4
1019,4,3,2,2,3
1019,5,3,3,2,3
1019,6,3,3,2,2
1019,7,2,3,2,2
1019,8,3,3,3,2
1019,9,2,2,3,3
1019,10,4,3,3,2
1019,11,3,3,2,2
1019,12,3,3,2,3
1019,13,3,3,2,2
1019,14,3,3,3,3
1019,15,4,3,3,3
1019,16,3,3,3,2
1019,17,3,3,3,3
1019,18,3,3,2,2
1019,19,4,3,3,3
1019,20,3,2,2,2
1019,21,4,3,4,4
1023,1,1,1,1,1
1023,2,1,1,1,1
1023,3,1,1,1,1
1023,4,1,1,1,1
1023,5,1,1,1,1
1023,6,1,1,1,1
1023,7,1,1,1,1
1023,8,1,1,1,1
1023,9,1,1,1,1
1023,10,1,1,1,1
1023,11,1,1,1,1
1023,12,1,1,1,1
1023,13,2,1,1,1
1023,14,1,1,1,1
1023,15,1,1,1,1
1023,16,1,1,1,1
1023,17,1,1,1,1
1023,18,2,1,1,1
1023,19,1,1,1,1
1023,20,1,1,1,1
1023,21,1,1,1,2
1028,1,4,4,4,4
1028,2,4,4,4,4
1028,3,3,3,4,3
1028,4,4,4,3,4
1028,5,3,4,3,3
1028,6,4,4,4,4
1028,7,4,4,4,4
1028,8,4,3,4,4
1028,9,4,3,3,4
1028,10,4,4,4,4
1028,11,4,3,3,4
1028,12,4,4,3,4
1028,13,4,4,4,3
1028,14,4,4,3,4
1028,15,4,3,3,3
1028,16,4,4,4,4
1028,17,3,4,4,4
1028,18,4,4,4,4
1028,19,4,3,4,4
1028,20,3,3,3,4
1028,21,4,3,3,4
1032,1,1,1,2,2
1032,2,1,1,1,1
1032,3,2,1,3,2
1032,4,1,1,2,2
1032,5,2,1,1,2
1032,6,2,1,2,2
1032,7,2,1,1,1
1032,8,1,1,2,2
1032,9,1,1,2,2
1032,10,1,1,2,2
1032,11,1,1,2,2
1032,12,2,1,1,1
1032,13,2,2,2,2
1032,14,2,2,1,1
1032,15,2,1,1,2
1032,16,2,1,2,2
1032,17,2,1,2,2
1032,18,1,1,1,2
1032,19,1,2,2,3
1032,20,1,1,1,2
1032,21,2,1,2,2
1036,1,3,2,3,3
1036,2,3,3,3,4
1036,3,3,3,3,3
1036,4,3,3,3,4
1036,5,3,3,3,3
1036,6,3,2,3,3
1036,7,4,3,3,4
1036,8,3,3,2,3
1036,9,2,3,3,3
1036,10,3,2,3,3
1036,11,3,2,3,3
1036,12,3,3,3,4
1036,13,3,2,2,3
1036,14,2,2,3,3
1036,15,2,2,2,3
1036,16,2,2,2,3
1036,17,3,3,3,3
1036,18,3,3,3,3
1036,19,3,2,2,3
1036,20,3,3,3,3
1036,21,3,3,3,4
1040,1,2,1,1,1
1040,2,2,1,1,1
1040,3,1,1,1,1
1040,4,2,1,1,1
1040,5,2,1,1,2
1040,6,2,2,2,2
1040,7,2,1,1,1
1040,8,1,1,1,1
1040,9,1,1,1,1
1040,10,1,1,1,1
1040,11,2,1,1,1
1040,12,1,1,1,1
1040,13,2,2,1,2
1040,14,1,1,1,1
1040,15,2,1,2,1
1040,16,2,2,2,2
1040,17,1,1,1,1
1040,18,1,1,1,1
1040,19,1,1,1,1
1040,20,1,1,1,1
1040,21,1,1,1,2
1044,1,3,3,3,4
1044,2,3,3,3,4
1044,3,3,3,3,4
1044,4,3,3,3,4
1044,5,4,4,3,4
1044,6,3,3,3,3
1044,7,4,3,3,3
1044,8,2,3,3,3
1044,9,3,3,3,4
1044,10,4,3,3,4
1044,11,3,3,3,3
1044,12,3,3,3,3
1044,13,4,4,3,3
1044,14,3,3,4,4
1044,15,4,3,3,3
1044,16,2,3,3,3
1044,17,3,3,3,3
1044,18,4,3,4,4
1044,19,3,3,4,4
1044,20,3,3,3,4
1044,21,3,3,3,4
1049,1,3,3,3,3
1049,2,3,3,3,3
1049,3,3,3,2,3
1049,4,3,2,3,3
1049,5,3,2,3,3
1049,6,3,2,3,3
1049,7,4,3,3,3
1049,8,3,3,3,3
1049,9,3,2,3,3
1049,10,3,2,3,3
1049,11,3,2,3,3
1049,12,3,3,3,3
1049,13,2,2,2,3
1049,14,3,2,3,3
1049,15,3,2,2,3
1049,16,2,2,3,3
1049,17,3,2,3,3
1049,18,3,3,3,3
1049,19,3,2,3,3
1049,20,3,2,4,4
1049,21,3,3,4,4
1053,1,4,4,3,4
1053,2,4,4,3,4
1053,3,2,3,3,3
1053,4,4,4,3,4
1053,5,3,4,3,3
1053,6,3,3,3,4
1053,7,4,3,3,4
1053,8,3,3,3,3
1053,9,3,3,3,3
1053,10,3,3,3,3
1053,11,3,4,4,3
1053,12,3,4,3,3
1053,13,3,3,3,3
1053,14,3,3,3,3
1053,15,3,4,3,4
1053,16,4,4,3,3
1053,17,4,4,4,4
1053,18,4,4,4,4
1053,19,1,2,3,3
1053,20,3,3,3,3
1053,21,2,3,4,4
1057,1,3,3,3,3
1057,2,3,2,3,3
1057,3,3,3,3,3
1057,4,3,3,2,2
1057,5,3,2,3,2
1057,6,3,2,2,3
1057,7,4,3,3,3
1057,8,3,2,2,3
1057,9,3,2,2,3
1057,10,4,2,3,3
1057,11,3,2,2,2
1057,12,3,2,3,3
1057,13,3,3,2,3
1057,14,3,3,3,3
1057,15,4,3,3,3
1057,16,3,2,3,3
1057,17,3,2,3,3
1057,18,4,3,2,3
1057,19,2,2,1,2
1057,20,3,2,2,2
1057,21,4,3,2,3
1061,1,2,2,1,1
1061,2,2,2,2,1
1061,3,1,1,1,1
1061,4,1,1,1,1
1061,5,2,2,1,1
1061,6,1,1,2,1
1061,7,2,2,2,2
1061,8,2,2,1,1
1061,9,1,1,1,1
1061,10,2,2,1,2
1061,11,1,1,1,1
1061,12,1,1,2,1
1061,13,1,1,2,2
1061,14,1,1,1,1
1061,15,1,2,2,1
1061,16,2,1,1,1
1061,17,1,1,1,1
1061,18,1,1,1,1
1061,19,1,1,2,1
1061,20,2,1,2,2
1061,21,2,2,2,2
1065,1,2,3,3,3
1065,2,3,3,2,3
1065,3,3,3,3,3
1065,4,3,2,3,2
1065,5,2,3,2,3
1065,6,4,3,3,3
1065,7,3,4,3,3
1065,8,2,2,2,2
1065,9,1,2,2,2
1065,10,3,3,2,3
1065,11,3,4,3,3
1065,12,3,3,2,3
1065,13,2,1,2,2
1065,14,2,2,2,2
1065,15,2,3,2,3
1065,16,3,2,2,3
1065,17,3,3,3,3
1065,18,2,3,2,3
1065,19,3,2,3,3
1065,20,3,2,2,2
1065,21,2,1,2,3
1070,1,3,2,3,3
1070,2,3,3,3,4
1070,3,2,2,3,3
1070,4,3,2,2,3
1070,5,2,2,2,1
1070,6,2,2,3,3
1070,7,3,3,4,3
1070,8,2,2,2,2
1070,9,2,2,3,3
1070,10,3,3,3,3
1070,11,3,3,3,3
1070,12,3,3,4,3
1070,13,3,3,2,3
1070,14,2,2,3,3
1070,15,3,3,2,3
1070,16,2,2,2,2
1070,17,3,2,3,3
1070,18,2,2,2,2
1070,19,2,2,3,3
1070,20,2,2,2,3
1070,21,2,1,3,3
1074,1,3,3,3,4
1074,2,4,4,4,4
1074,3,4,4,4,4
1074,4,3,3,3,3
1074,5,4,4,3,3
1074,6,3,4,4,4
1074,7,3,4,3,4
1074,8,3,2,3,3
1074,9,4,4,3,4
1074,10,4,3,3,4
1074,11,4,4,3,4
1074,12,4,3,3,3
1074,13,4,3,3,3
1074,14,4,3,3,3
1074,15,4,3,3,3
1074,16,4,4,3,4
1074,17,4,4,4,4
1074,18,4,3,3,3
1074,19,4,4,4,4
1074,20,4,4,4,4
1074,21,3,4,3,4
1078,1,3,3,3,4
1078,2,3,3,3,4
1078,3,3,3,3,4
1078,4,3,3,3,3
1078,5,4,4,3,4
1078,6,3,3,4,4
1078,7,3,3,3,4
1078,8,4,3,4,4
1078,9,2,3,3,3
1078,10,4,4,4,3
1078,11,3,3,3,3
1078,12,4,4,4,3
1078,13,3,3,3,3
1078,14,2,3,3,3
1078,15,4,3,3,4
1078,16,2,2,3,3
1078,17,2,2,3,2
1078,18,2,2,2,2
1078,19,3,3,4,3
1078,20,3,3,4,4
1078,21,2,3,3,3
1082,1,2,2,2,2
1082,2,2,2,2,2
1082,3,2,2,2,3
1082,4,2,2,2,3
1082,5,2,2,2,2
1082,6,2,3,3,2
1082,7,2,2,1,2
1082,8,2,2,2,2
1082,9,2,2,2,2
1082,10,2,3,2,3
1082,11,2,2,2,2
1082,12,2,2,2,2
1082,13,2,2,2,2
1082,14,2,2,2,2
1082,15,3,3,3,3
1082,16,2,3,3,3
1082,17,2,2,2,2
1082,18,2,2,2,3
1082,19,2,1,2,2
1082,20,2,2,2,2
1082,21,3,4,2,2
1086,1,3,3,3,4
1086,2,3,3,3,3
1086,3,2,2,2,3
1086,4,3,4,3,4
1086,5,3,3,3,3
1086,6,4,3,3,4
1086,7,4,4,4,4
1086,8,3,3,3,3
1086,9,3,3,3,3
1086,10,3,3,4,4
1086,11,3,3,3,4
1086,12,3,3,3,4
1086,13,3,3,3,4
1086,14,3,3,3,3
1086,15,4,3,2,3
1086,16,2,3,3,3
1086,17,3,3,4,4
1086,18,4,3,3,3
1086,19,3,3,3,3
1086,20,3,3,3,4
1086,21,2,3,3,4
1091,1,3,3,3,4
1091,2,3,3,3,4
1091,3,3,3,4,4
1091,4,3,3,3,4
1091,5,3,2,3,3
1091,6,3,3,3,3
1091,7,3,4,3,4
1091,8,2,3,3,3
1091,9,2,3,3,3
1091,10,3,3,3,4
1091,11,3,3,3,4
1091,12,3,3,3,3
1091,13,3,3,4,4
1091,14,3,3,4,4
1091,15,3,3,2,3
1091,16,3,3,3,3
1091,17,3,3,3,3
1091,18,2,2,3,3
1091,19,3,3,4,3
1091,20,3,3,3,4
1091,21,3,2,3,4
1095,1,3,3,3,3
1095,2,2,2,3,3
1095,3,3,3,3,4
1095,4,3,3,4,4
1095,5,4,4,4,4
1095,6,3,3,4,4
1095,7,3,2,3,3
1095,8,3,3,4,3
1095,9,2,2,3,3
1095,10,3,3,4,3
1095,11,3,3,3,3
1095,12,3,3,3,3
1095,13,2,3,3,3
1095,14,3,3,4,4
1095,15,3,3,4,4
1095,16,3,3,3,4
1095,17,3,2,3,3
1095,18,3,2,3,4
1095,19,3,4,4,4
1095,20,2,3,3,4
1095,21,2,3,3,4
1099,1,1,1,1,1
1099,2,1,1,1,1
1099,3,1,1,1,2
1099,4,1,1,1,1
1099,5,1,1,1,1
1099,6,1,1,1,1
1099,7,1,2,1,1
1099,8,1,1,1,1
1099,9,1,1,1,1
1099,10,1,1,1,1
1099,11,1,1,2,1
1099,12,1,1,1,2
1099,13,1,1,1,1
1099,14,2,1,1,1
1099,15,1,1,2,1
1099,16,1,1,2,1
1099,17,1,1,1,1
1099,18,2,1,1,1
1099,19,1,1,1,2
1099,20,1,1,1,2
1099,21,1,1,1,2
1103,1,2,3,2,3
1103,2,2,3,2,3
1103,3,2,2,2,3
1103,4,3,3,2,3
1103,5,2,2,1,3
1103,6,2,2,2,3
1103,7,2,2,2,2
1103,8,2,2,2,3
1103,9,2,2,2,2
1103,10,2,2,3,3
1103,11,2,2,2,3
1103,12,2,3,2,3
1103,13,2,2,2,3
1103,14,2,1,2,2
1103,15,3,2,2,2
1103,16,2,2,2,3
1103,17,2,2,2,2
1103,18,3,3,2,3
1103,19,2,2,2,3
1103,20,2,2,2,3
1103,21,3,2,2,3
1107,1,1,1,1,2
1107,2,2,1,1,2
1107,3,1,1,1,1
1107,4,1,1,1,1
1107,5,2,1,1,2
1107,6,1,1,2,2
1107,7,2,1,1,1
1107,8,2,1,1,2
1107,9,1,1,1,1
1107,10,2,1,1,2
1107,11,1,1,1,2
1107,12,2,2,2,2
1107,13,2,1,1,2
1107,14,1,1,1,1
1107,15,2,1,1,2
1107,16,2,1,2,2
1107,17,2,1,1,1
1107,18,2,1,1,2
1107,19,1,1,2,3
1107,20,1,1,1,2
1107,21,1,1,1,2
1112,1,4,3,4,4
1112,2,3,3,3,4
1112,3,4,4,3,4
1112,4,4,3,4,4
1112,5,4,4,4,4
1112,6,4,4,3,4
1112,7,3,4,4,4
1112,8,3,2,3,4
1112,9,3,3,3,4
1112,10,4,3,4,4
1112,11,4,3,3,4
1112,12,3,2,3,3
1112,13,4,4,3,4
1112,14,4,4,3,4
1112,15,3,3,3,4
1112,16,4,3,4,4
1112,17,3,3,4,4
1112,18,3,3,3,3
1112,19,2,2,3,3
1112,20,3,4,4,4
1112,21,2,3,4,4
1116,1,4,4,4,4
1116,2,4,4,4,4
1116,3,3,3,4,3
1116,4,4,4,3,4
1116,5,4,4,4,4
1116,6,4,4,4,4
1116,7,3,4,4,4
1116,8,4,3,4,4
1116,9,3,3,3,3
1116,10,4,4,4,4
1116,11,4,4,4,4
1116,12,4,4,4,4
1116,13,4,4,3,3
1116,14,4,4,4,4
1116,15,4,4,3,4
1116,16,3,4,4,4
1116,17,3,4,4,4
1116,18,4,4,4,4
1116,19,4,4,4,4
1116,20,3,4,4,4
1116,21,3,3,4,4
1120,1,3,3,4,4
1120,2,3,3,3,3
1120,3,3,3,3,3
1120,4,3,3,3,3
1120,5,4,3,4,4
1120,6,3,2,3,3
1120,7,3,3,3,3
1120,8,4,2,4,4
1120,9,3,2,3,3
1120,10,4,2,4,3
1120,11,4,2,3,3
1120,12,4,3,3,4
1120,13,3,3,3,2
1120,14,3,2,4,3
1120,15,3,3,4,4
1120,16,3,2,3,3
1120,17,3,3,4,3
1120,18,4,3,3,3
1120,19,2,2,3,3
1120,20,3,3,4,4
1120,21,4,3,3,4
1124,1,2,3,3,3
1124,2,2,2,2,2
1124,3,2,2,3,2
1124,4,2,3,3,3
1124,5,2,3,3,3
1124,6,2,3,4,3
1124,7,2,1,1,1
1124,8,2,2,3,4
1124,9,2,2,3,3
1124,10,3,4,4,4
1124,11,2,2,3,4
1124,12,3,4,3,3
1124,13,2,3,3,3
1124,14,2,3,3,3
1124,15,3,4,3,3
1124,16,2,3,3,3
1124,17,2,2,3,3
1124,18,3,3,3,4
1124,19,3,3,4,4
1124,20,2,2,3,3
1124,21,2,2,2,2
1128,1,4,4,4,4
1128,2,4,4,4,4
1128,3,4,4,4,4
1128,4,4,4,4,4
1128,5,4,4,4,4
1128,6,4,4,4,4
1128,7,4,3,4,4
1128,8,4,4,4,4
1128,9,4,4,4,4
1128,10,4,4,4,4
1128,11,4,4,4,4
1128,12,4,3,4,4
1128,13,4,4,4,4
1128,14,4,4,4,4
1128,15,4,4,4,4
1128,16,4,4,4,4
1128,17,4,4,4,4
1128,18,4,4,4,4
1128,19,4,4,4,4
1128,20,3,4,4,4
1128,21,4,4,4,4
1133,1,3,3,3,4
1133,2,3,3,3,4
1133,3,2,2,3,3
1133,4,3,3,3,3
1133,5,3,3,2,3
1133,6,3,3,4,4
1133,7,2,3,2,3
1133,8,2,3,4,4
1133,9,2,3,3,3
1133,10,2,3,3,3
1133,11,3,3,3,3
1133,12,2,3,3,3
1133,13,3,4,3,4
1133,14,2,3,4,4
1133,15,2,3,3,3
1133,16,3,4,3,3
1133,17,3,3,3,3
1133,18,2,4,3,4
1133,19,3,3,4,4
1133,20,2,3,3,3
1133,21,2,2,3,3
1137,1,4,4,4,4
1137,2,3,4,4,4
1137,3,3,4,4,4
1137,4,4,4,3,4
1137,5,4,4,3,3
1137,6,4,4,4,4
1137,7,3,4,4,4
1137,8,3,3,3,4
1137,9,3,3,3,3
1137,10,3,4,4,4
1137,11,3,3,3,4
1137,12,4,4,4,4
1137,13,3,4,4,4
1137,14,4,4,4,4
1137,15,4,4,4,4
1137,16,3,3,3,3
1137,17,3,4,4,4
1137,18,3,3,3,4
1137,19,3,4,4,4
1137,20,3,4,4,4
1137,21,4,4,4,4
1141,1,4,4,4,4
1141,2,4,4,4,4
1141,3,3,3,4,4
1141,4,3,4,4,4
1141,5,4,4,3,4
1141,6,4,4,4,4
1141,7,4,4,3,4
1141,8,4,4,4,4
1141,9,4,4,4,4
1141,10,4,4,4,4
1141,11,4,4,3,4
1141,12,4,4,4,4
1141,13,4,4,3,4
1141,14,4,4,4,4
1141,15,3,4,3,4
1141,16,4,4,4,4
1141,17,3,4,3,4
1141,18,4,4,4,4
1141,19,3,4,4,4
1141,20,4,4,4,4
1141,21,3,4,4,4
1145,1,2,2,3,3
1145,2,2,2,3,2
1145,3,2,2,3,2
1145,4,2,2,3,3
1145,5,2,2,2,3
1145,6,2,2,3,3
1145,7,2,2,2,3
1145,8,2,3,2,3
1145,9,1,1,2,2
1145,10,1,2,2,2
1145,11,2,2,3,3
1145,12,1,2,2,2
1145,13,2,3,2,3
1145,14,2,2,2,2
1145,15,1,2,3,3
1145,16,2,3,3,3
1145,17,2,2,2,2
1145,18,2,2,3,3
1145,19,1,2,3,3
1145,20,2,2,3,3
1145,21,2,2,3,3
1149,1,1,1,1,1
1149,2,1,1,1,1
1149,3,1,1,1,1
1149,4,1,1,1,1
1149,5,2,1,2,2
1149,6,1,1,1,1
1149,7,1,1,2,2
1149,8,1,2,2,2
1149,9,1,1,1,2
1149,10,2,1,2,2
1149,11,1,1,2,2
1149,12,2,1,2,2
1149,13,1,1,2,1
1149,14,1,1,1,1
1149,15,1,1,1,2
1149,16,1,1,2,1
1149,17,1,1,1,1
1149,18,1,1,1,2
1149,19,1,1,1,1
1149,20,2,1,1,2
1149,21,2,1,1,2
1154,1,2,2,2,2
1154,2,2,2,2,2
1154,3,2,2,2,1
1154,4,2,2,1,1
1154,5,2,2,2,3
